"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"PLM00012375","52.166","20.967","110.3","2020-01-01","1.4","5.6","0.8"
"PLM00012375","52.166","20.967","110.3","2020-01-02","0.8","3.1",
"PLM00012375","52.166","20.967","110.3","2020-01-03","0.5",,
"PLM00012375","52.166","20.967","110.3","2020-01-04","3.7","5.3",
"PLM00012375","52.166","20.967","110.3","2020-01-05","0.4",,
"PLM00012375","52.166","20.967","110.3","2020-01-06","-0.1",,
"PLM00012375","52.166","20.967","110.3","2020-01-07","1.1",,
"PLM00012375","52.166","20.967","110.3","2020-01-08","3.5",,"0.0"
"PLM00012375","52.166","20.967","110.3","2020-01-09","5.9",,"4.2"
"PLM00012375","52.166","20.967","110.3","2020-01-10","7.3","9.1","5.8"
"PLM00012375","52.166","20.967","110.3","2020-01-11","5.6","8.9",
"PLM00012375","52.166","20.967","110.3","2020-01-12","3.7",,"2.0"
"PLM00012375","52.166","20.967","110.3","2020-01-13","4.8",,"2.0"
"PLM00012375","52.166","20.967","110.3","2020-01-14","3.2","6.2",
"PLM00012375","52.166","20.967","110.3","2020-01-15","4.9",,
"PLM00012375","52.166","20.967","110.3","2020-01-16","3.6",,
"PLM00012375","52.166","20.967","110.3","2020-01-17","-0.3","2.3",
"PLM00012375","52.166","20.967","110.3","2020-01-18","2.6",,
"PLM00012375","52.166","20.967","110.3","2020-01-19","2.8",,
"PLM00012375","52.166","20.967","110.3","2020-01-20","2.1",,
"PLM00012375","52.166","20.967","110.3","2020-01-21","2.4",,"-0.2"
"PLM00012375","52.166","20.967","110.3","2020-01-22","2.8",,
"PLM00012375","52.166","20.967","110.3","2020-01-23","0.7","3.2","-1.0"
"PLM00012375","52.166","20.967","110.3","2020-01-24","1.2",,"-1.1"
"PLM00012375","52.166","20.967","110.3","2020-01-25","0.6","1.7",
"PLM00012375","52.166","20.967","110.3","2020-01-26","-0.2",,
"PLM00012375","52.166","20.967","110.3","2020-01-27","0.8",,
"PLM00012375","52.166","20.967","110.3","2020-01-28","1.4","4.3",
"PLM00012375","52.166","20.967","110.3","2020-01-29","2.3",,
"PLM00012375","52.166","20.967","110.3","2020-01-30","3.3",,"0.8"
"PLM00012375","52.166","20.967","110.3","2020-01-31","6.4",,"2.3"
"PLM00012375","52.166","20.967","110.3","2020-02-01","9.4",,"5.9"
"PLM00012375","52.166","20.967","110.3","2020-02-02","7.1","10.9",
"PLM00012375","52.166","20.967","110.3","2020-02-03","3.9",,
"PLM00012375","52.166","20.967","110.3","2020-02-04","4.9","6.1","1.6"
"PLM00012375","52.166","20.967","110.3","2020-02-05","0.6","3.4",
"PLM00012375","52.166","20.967","110.3","2020-02-06","2.2",,"-1.2"
"PLM00012375","52.166","20.967","110.3","2020-02-07","0.0","4.8","-2.4"
"PLM00012375","52.166","20.967","110.3","2020-02-08","0.3",,
"PLM00012375","52.166","20.967","110.3","2020-02-09","2.6",,"-3.2"
"PLM00012375","52.166","20.967","110.3","2020-02-10","6.2",,"2.7"
"PLM00012375","52.166","20.967","110.3","2020-02-11","3.9","6.0",
"PLM00012375","52.166","20.967","110.3","2020-02-12","3.7","5.0",
"PLM00012375","52.166","20.967","110.3","2020-02-13","2.9","6.1",
"PLM00012375","52.166","20.967","110.3","2020-02-14","1.4","2.2",
"PLM00012375","52.166","20.967","110.3","2020-02-15","0.7","4.3",
"PLM00012375","52.166","20.967","110.3","2020-02-16","6.6",,
"PLM00012375","52.166","20.967","110.3","2020-02-17","10.6",,
"PLM00012375","52.166","20.967","110.3","2020-02-18","6.3","11.1","2.9"
"PLM00012375","52.166","20.967","110.3","2020-02-19","4.9",,"1.8"
"PLM00012375","52.166","20.967","110.3","2020-02-20","2.8","6.6",
"PLM00012375","52.166","20.967","110.3","2020-02-21","2.7",,
"PLM00012375","52.166","20.967","110.3","2020-02-22","5.4",,"0.0"
"PLM00012375","52.166","20.967","110.3","2020-02-23","5.8","11.1",
"PLM00012375","52.166","20.967","110.3","2020-02-24","3.7",,
"PLM00012375","52.166","20.967","110.3","2020-02-25","6.4",,
"PLM00012375","52.166","20.967","110.3","2020-02-26","5.1","9.5",
"PLM00012375","52.166","20.967","110.3","2020-02-27","1.4","5.2",
"PLM00012375","52.166","20.967","110.3","2020-02-28","0.9","5.1",
"PLM00012375","52.166","20.967","110.3","2020-02-29","4.1","8.0",
"PLM00012375","52.166","20.967","110.3","2020-03-01","7.4",,
"PLM00012375","52.166","20.967","110.3","2020-03-02","4.8","8.3",
"PLM00012375","52.166","20.967","110.3","2020-03-03","6.5",,
"PLM00012375","52.166","20.967","110.3","2020-03-04","5.3","10.3",
"PLM00012375","52.166","20.967","110.3","2020-03-05","3.8","9.0","-2.4"
"PLM00012375","52.166","20.967","110.3","2020-03-06","4.1","7.1",
"PLM00012375","52.166","20.967","110.3","2020-03-07","5.8","10.1",
"PLM00012375","52.166","20.967","110.3","2020-03-08","4.8",,
"PLM00012375","52.166","20.967","110.3","2020-03-09","4.1",,
"PLM00012375","52.166","20.967","110.3","2020-03-10","6.9",,
"PLM00012375","52.166","20.967","110.3","2020-03-11","8.7",,
"PLM00012375","52.166","20.967","110.3","2020-03-12","8.4","16.1","1.4"
"PLM00012375","52.166","20.967","110.3","2020-03-13","5.8",,
"PLM00012375","52.166","20.967","110.3","2020-03-14","1.4","5.5",
"PLM00012375","52.166","20.967","110.3","2020-03-15","-0.3",,
"PLM00012375","52.166","20.967","110.3","2020-03-16","5.3",,"-3.3"
"PLM00012375","52.166","20.967","110.3","2020-03-17","7.2","14.0",
"PLM00012375","52.166","20.967","110.3","2020-03-18","10.5","17.1","2.7"
"PLM00012375","52.166","20.967","110.3","2020-03-19","9.6","14.1","2.9"
"PLM00012375","52.166","20.967","110.3","2020-03-20","7.8","10.6","3.4"
"PLM00012375","52.166","20.967","110.3","2020-03-21","3.6","7.8",
"PLM00012375","52.166","20.967","110.3","2020-03-22","0.7",,"-2.3"
"PLM00012375","52.166","20.967","110.3","2020-03-23","0.6","4.3","-4.3"
"PLM00012375","52.166","20.967","110.3","2020-03-24","1.1","6.1",
"PLM00012375","52.166","20.967","110.3","2020-03-25","3.1",,"-4.1"
"PLM00012375","52.166","20.967","110.3","2020-03-26","6.4",,"-1.4"
"PLM00012375","52.166","20.967","110.3","2020-03-27","9.4",,"1.1"
"PLM00012375","52.166","20.967","110.3","2020-03-28","9.9",,
"PLM00012375","52.166","20.967","110.3","2020-03-29","5.3",,
"PLM00012375","52.166","20.967","110.3","2020-03-30","-0.1",,
"PLM00012375","52.166","20.967","110.3","2020-03-31","0.3",,"-5.1"
"PLM00012375","52.166","20.967","110.3","2020-04-01","2.5",,
"PLM00012375","52.166","20.967","110.3","2020-04-02","4.4",,
"PLM00012375","52.166","20.967","110.3","2020-04-03","6.6",,"0.2"
"PLM00012375","52.166","20.967","110.3","2020-04-04","4.6",,
"PLM00012375","52.166","20.967","110.3","2020-04-05","6.5",,
"PLM00012375","52.166","20.967","110.3","2020-04-06","11.3",,
"PLM00012375","52.166","20.967","110.3","2020-04-07","13.4",,
"PLM00012375","52.166","20.967","110.3","2020-04-08","12.6",,
"PLM00012375","52.166","20.967","110.3","2020-04-09","14.2",,"3.5"
"PLM00012375","52.166","20.967","110.3","2020-04-10","9.6","15.8","3.0"
"PLM00012375","52.166","20.967","110.3","2020-04-11","9.5",,"4.0"
"PLM00012375","52.166","20.967","110.3","2020-04-12","11.8",,
"PLM00012375","52.166","20.967","110.3","2020-04-13","8.4","16.5",
"PLM00012375","52.166","20.967","110.3","2020-04-14","3.5","8.5",
"PLM00012375","52.166","20.967","110.3","2020-04-15","5.5",,
"PLM00012375","52.166","20.967","110.3","2020-04-16","11.6",,
"PLM00012375","52.166","20.967","110.3","2020-04-17","9.1","15.0","0.6"
"PLM00012375","52.166","20.967","110.3","2020-04-18","7.8",,"0.2"
"PLM00012375","52.166","20.967","110.3","2020-04-19","7.4",,"0.1"
"PLM00012375","52.166","20.967","110.3","2020-04-20","9.4",,"1.5"
"PLM00012375","52.166","20.967","110.3","2020-04-21","11.1",,"3.9"
"PLM00012375","52.166","20.967","110.3","2020-04-22","12.6",,
"PLM00012375","52.166","20.967","110.3","2020-04-23","12.5",,
"PLM00012375","52.166","20.967","110.3","2020-04-24","13.7",,"3.5"
"PLM00012375","52.166","20.967","110.3","2020-04-25","10.2","16.9",
"PLM00012375","52.166","20.967","110.3","2020-04-26","8.6",,"-0.9"
"PLM00012375","52.166","20.967","110.3","2020-04-27","11.9",,"0.6"
"PLM00012375","52.166","20.967","110.3","2020-04-28","16.2","24.0",
"PLM00012375","52.166","20.967","110.3","2020-04-29","11.7","18.5",
"PLM00012375","52.166","20.967","110.3","2020-04-30","10.9","17.0","5.9"
"PLM00012375","52.166","20.967","110.3","2020-05-01","11.2",,"6.6"
"PLM00012375","52.166","20.967","110.3","2020-05-02","11.8",,"5.2"
"PLM00012375","52.166","20.967","110.3","2020-05-03","10.4","14.2","6.0"
"PLM00012375","52.166","20.967","110.3","2020-05-04","11.1",,
"PLM00012375","52.166","20.967","110.3","2020-05-05","7.9","13.8",
"PLM00012375","52.166","20.967","110.3","2020-05-06","8.8",,
"PLM00012375","52.166","20.967","110.3","2020-05-07","10.6",,
"PLM00012375","52.166","20.967","110.3","2020-05-08","13.3",,
"PLM00012375","52.166","20.967","110.3","2020-05-09","14.4",,
"PLM00012375","52.166","20.967","110.3","2020-05-10","17.5",,
"PLM00012375","52.166","20.967","110.3","2020-05-11","16.8","25.4",
"PLM00012375","52.166","20.967","110.3","2020-05-12","6.0","11.6","1.0"
"PLM00012375","52.166","20.967","110.3","2020-05-13","9.2",,"3.8"
"PLM00012375","52.166","20.967","110.3","2020-05-14","9.8",,
"PLM00012375","52.166","20.967","110.3","2020-05-15","10.2",,"2.4"
"PLM00012375","52.166","20.967","110.3","2020-05-16","10.3","14.0",
"PLM00012375","52.166","20.967","110.3","2020-05-17","11.8",,"4.6"
"PLM00012375","52.166","20.967","110.3","2020-05-18","13.2",,"8.7"
"PLM00012375","52.166","20.967","110.3","2020-05-19","13.3",,
"PLM00012375","52.166","20.967","110.3","2020-05-20","11.4",,"5.8"
"PLM00012375","52.166","20.967","110.3","2020-05-21","9.8",,"2.7"
"PLM00012375","52.166","20.967","110.3","2020-05-22","10.4",,
"PLM00012375","52.166","20.967","110.3","2020-05-23","12.8","18.2","3.4"
"PLM00012375","52.166","20.967","110.3","2020-05-24","12.8",,
"PLM00012375","52.166","20.967","110.3","2020-05-25","12.5",,
"PLM00012375","52.166","20.967","110.3","2020-05-26","14.0",,
"PLM00012375","52.166","20.967","110.3","2020-05-27","15.0",,"7.9"
"PLM00012375","52.166","20.967","110.3","2020-05-28","15.7",,"8.0"
"PLM00012375","52.166","20.967","110.3","2020-05-29","15.1",,"10.6"
"PLM00012375","52.166","20.967","110.3","2020-05-30","12.3","17.4","9.8"
"PLM00012375","52.166","20.967","110.3","2020-05-31","16.6",,"10.6"
"PLM00012375","52.166","20.967","110.3","2020-06-01","16.0",,
"PLM00012375","52.166","20.967","110.3","2020-06-02","15.0",,"8.8"
"PLM00012375","52.166","20.967","110.3","2020-06-03","13.0","17.2",
"PLM00012375","52.166","20.967","110.3","2020-06-04","14.7",,
"PLM00012375","52.166","20.967","110.3","2020-06-05","16.3","21.5",
"PLM00012375","52.166","20.967","110.3","2020-06-06","18.3","24.1",
"PLM00012375","52.166","20.967","110.3","2020-06-07","20.0",,
"PLM00012375","52.166","20.967","110.3","2020-06-08","16.8","22.7",
"PLM00012375","52.166","20.967","110.3","2020-06-09","15.5","18.1","12.6"
"PLM00012375","52.166","20.967","110.3","2020-06-10","18.1",,
"PLM00012375","52.166","20.967","110.3","2020-06-11","21.3",,
"PLM00012375","52.166","20.967","110.3","2020-06-12","24.9",,"16.0"
"PLM00012375","52.166","20.967","110.3","2020-06-13","23.5","28.3",
"PLM00012375","52.166","20.967","110.3","2020-06-14","18.4","22.6",
"PLM00012375","52.166","20.967","110.3","2020-06-15","18.5",,"11.7"
"PLM00012375","52.166","20.967","110.3","2020-06-16","19.9",,
"PLM00012375","52.166","20.967","110.3","2020-06-17","20.7","28.0",
"PLM00012375","52.166","20.967","110.3","2020-06-18","20.7","25.1","16.5"
"PLM00012375","52.166","20.967","110.3","2020-06-19","21.3",,"16.5"
"PLM00012375","52.166","20.967","110.3","2020-06-20","20.2",,"17.3"
"PLM00012375","52.166","20.967","110.3","2020-06-21","20.1",,"17.0"
"PLM00012375","52.166","20.967","110.3","2020-06-22","19.6","23.0",
"PLM00012375","52.166","20.967","110.3","2020-06-23","19.0",,
"PLM00012375","52.166","20.967","110.3","2020-06-24","18.9",,"15.6"
"PLM00012375","52.166","20.967","110.3","2020-06-25","23.3",,
"PLM00012375","52.166","20.967","110.3","2020-06-26","22.6",,"16.7"
"PLM00012375","52.166","20.967","110.3","2020-06-27","21.0","26.1","17.0"
"PLM00012375","52.166","20.967","110.3","2020-06-28","24.1",,
"PLM00012375","52.166","20.967","110.3","2020-06-29","20.9","27.3",
"PLM00012375","52.166","20.967","110.3","2020-06-30","19.2","24.2",
"PLM00012375","52.166","20.967","110.3","2020-07-01","21.6",,
"PLM00012375","52.166","20.967","110.3","2020-07-02","22.4",,
"PLM00012375","52.166","20.967","110.3","2020-07-03","20.7",,
"PLM00012375","52.166","20.967","110.3","2020-07-04","20.7",,
"PLM00012375","52.166","20.967","110.3","2020-07-05","22.9",,
"PLM00012375","52.166","20.967","110.3","2020-07-06","21.0","27.2",
"PLM00012375","52.166","20.967","110.3","2020-07-07","15.6","20.0",
"PLM00012375","52.166","20.967","110.3","2020-07-08","14.4",,"8.6"
"PLM00012375","52.166","20.967","110.3","2020-07-09","16.8","21.5",
"PLM00012375","52.166","20.967","110.3","2020-07-10","21.5",,
"PLM00012375","52.166","20.967","110.3","2020-07-11","14.8","24.6",
"PLM00012375","52.166","20.967","110.3","2020-07-12","15.4",,
"PLM00012375","52.166","20.967","110.3","2020-07-13","15.1",,
"PLM00012375","52.166","20.967","110.3","2020-07-14","17.9",,
"PLM00012375","52.166","20.967","110.3","2020-07-15","20.0",,
"PLM00012375","52.166","20.967","110.3","2020-07-16","16.7","22.6",
"PLM00012375","52.166","20.967","110.3","2020-07-17","16.9",,
"PLM00012375","52.166","20.967","110.3","2020-07-18","22.3",,
"PLM00012375","52.166","20.967","110.3","2020-07-19","22.6",,"15.3"
"PLM00012375","52.166","20.967","110.3","2020-07-20","21.4",,"14.7"
"PLM00012375","52.166","20.967","110.3","2020-07-21","18.1",,
"PLM00012375","52.166","20.967","110.3","2020-07-22","17.0","22.1",
"PLM00012375","52.166","20.967","110.3","2020-07-23","15.5",,
"PLM00012375","52.166","20.967","110.3","2020-07-24","18.9",,"9.1"
"PLM00012375","52.166","20.967","110.3","2020-07-25","20.7","26.0","13.8"
"PLM00012375","52.166","20.967","110.3","2020-07-26","22.4",,
"PLM00012375","52.166","20.967","110.3","2020-07-27","22.2",,
"PLM00012375","52.166","20.967","110.3","2020-07-28","23.8","30.4",
"PLM00012375","52.166","20.967","110.3","2020-07-29","21.0","27.2",
"PLM00012375","52.166","20.967","110.3","2020-07-30","19.1","24.4",
"PLM00012375","52.166","20.967","110.3","2020-07-31","18.4","23.0",
"PLM00012375","52.166","20.967","110.3","2020-08-01","18.8",,"13.3"
"PLM00012375","52.166","20.967","110.3","2020-08-02","20.6",,
"PLM00012375","52.166","20.967","110.3","2020-08-03","20.0",,
"PLM00012375","52.166","20.967","110.3","2020-08-04","17.4","18.4",
"PLM00012375","52.166","20.967","110.3","2020-08-05","18.4",,
"PLM00012375","52.166","20.967","110.3","2020-08-06","22.8",,"15.7"
"PLM00012375","52.166","20.967","110.3","2020-08-07","25.8",,"18.6"
"PLM00012375","52.166","20.967","110.3","2020-08-08","26.4",,"19.9"
"PLM00012375","52.166","20.967","110.3","2020-08-09","24.6",,
"PLM00012375","52.166","20.967","110.3","2020-08-10","25.1",,
"PLM00012375","52.166","20.967","110.3","2020-08-11","24.3","29.2",
"PLM00012375","52.166","20.967","110.3","2020-08-12","21.4",,"14.1"
"PLM00012375","52.166","20.967","110.3","2020-08-13","22.2","28.0",
"PLM00012375","52.166","20.967","110.3","2020-08-14","23.1",,"15.4"
"PLM00012375","52.166","20.967","110.3","2020-08-15","22.8",,
"PLM00012375","52.166","20.967","110.3","2020-08-16","21.7",,"13.9"
"PLM00012375","52.166","20.967","110.3","2020-08-17","22.2",,
"PLM00012375","52.166","20.967","110.3","2020-08-18","21.5",,"15.0"
"PLM00012375","52.166","20.967","110.3","2020-08-19","19.7","25.2",
"PLM00012375","52.166","20.967","110.3","2020-08-20","21.0",,
"PLM00012375","52.166","20.967","110.3","2020-08-21","23.3",,
"PLM00012375","52.166","20.967","110.3","2020-08-22","23.2",,
"PLM00012375","52.166","20.967","110.3","2020-08-23","19.6","23.4",
"PLM00012375","52.166","20.967","110.3","2020-08-24","19.4",,"13.8"
"PLM00012375","52.166","20.967","110.3","2020-08-25","17.6",,
"PLM00012375","52.166","20.967","110.3","2020-08-26","18.1","26.7","11.5"
"PLM00012375","52.166","20.967","110.3","2020-08-27","16.4",,
"PLM00012375","52.166","20.967","110.3","2020-08-28","16.7",,
"PLM00012375","52.166","20.967","110.3","2020-08-29","17.7",,"14.8"
"PLM00012375","52.166","20.967","110.3","2020-08-30","17.5",,
"PLM00012375","52.166","20.967","110.3","2020-08-31","16.6",,
"PLM00012375","52.166","20.967","110.3","2020-09-01","14.2",,"11.2"
"PLM00012375","52.166","20.967","110.3","2020-09-02","14.3","16.0",
"PLM00012375","52.166","20.967","110.3","2020-09-03","15.0",,
"PLM00012375","52.166","20.967","110.3","2020-09-04","16.3",,"7.5"
"PLM00012375","52.166","20.967","110.3","2020-09-05","18.8","26.1","12.2"
"PLM00012375","52.166","20.967","110.3","2020-09-06","16.2",,
"PLM00012375","52.166","20.967","110.3","2020-09-07","14.0",,
"PLM00012375","52.166","20.967","110.3","2020-09-08","15.9",,"7.8"
"PLM00012375","52.166","20.967","110.3","2020-09-09","18.1",,
"PLM00012375","52.166","20.967","110.3","2020-09-10","16.1",,
"PLM00012375","52.166","20.967","110.3","2020-09-11","14.1",,"6.9"
"PLM00012375","52.166","20.967","110.3","2020-09-12","16.5","24.0",
"PLM00012375","52.166","20.967","110.3","2020-09-13","16.5","21.2","11.5"
"PLM00012375","52.166","20.967","110.3","2020-09-14","17.8",,"9.4"
"PLM00012375","52.166","20.967","110.3","2020-09-15","19.6",,"11.3"
"PLM00012375","52.166","20.967","110.3","2020-09-16","20.8",,
"PLM00012375","52.166","20.967","110.3","2020-09-17","15.4","22.8",
"PLM00012375","52.166","20.967","110.3","2020-09-18","11.7",,
"PLM00012375","52.166","20.967","110.3","2020-09-19","11.8",,"4.0"
"PLM00012375","52.166","20.967","110.3","2020-09-20","12.7",,"4.8"
"PLM00012375","52.166","20.967","110.3","2020-09-21","14.6",,
"PLM00012375","52.166","20.967","110.3","2020-09-22","16.8","25.3",
"PLM00012375","52.166","20.967","110.3","2020-09-23","18.0",,
"PLM00012375","52.166","20.967","110.3","2020-09-24","17.7","24.0",
"PLM00012375","52.166","20.967","110.3","2020-09-25","18.8",,
"PLM00012375","52.166","20.967","110.3","2020-09-26","18.8","22.6",
"PLM00012375","52.166","20.967","110.3","2020-09-27","10.5","17.3",
"PLM00012375","52.166","20.967","110.3","2020-09-28","11.7",,
"PLM00012375","52.166","20.967","110.3","2020-09-29","13.1","15.4","10.5"
"PLM00012375","52.166","20.967","110.3","2020-09-30","13.9","17.1","11.2"
"PLM00012375","52.166","20.967","110.3","2020-10-01","13.6","15.3","12.4"
"PLM00012375","52.166","20.967","110.3","2020-10-02","13.7","15.0",
"PLM00012375","52.166","20.967","110.3","2020-10-03","17.6",,"12.2"
"PLM00012375","52.166","20.967","110.3","2020-10-04","17.8",,
"PLM00012375","52.166","20.967","110.3","2020-10-05","14.7",,"9.8"
"PLM00012375","52.166","20.967","110.3","2020-10-06","13.7",,
"PLM00012375","52.166","20.967","110.3","2020-10-07","12.2",,
"PLM00012375","52.166","20.967","110.3","2020-10-08","9.9",,
"PLM00012375","52.166","20.967","110.3","2020-10-09","11.7",,
"PLM00012375","52.166","20.967","110.3","2020-10-10","14.2",,"10.4"
"PLM00012375","52.166","20.967","110.3","2020-10-11","10.0","15.2",
"PLM00012375","52.166","20.967","110.3","2020-10-12","8.2",,"6.3"
"PLM00012375","52.166","20.967","110.3","2020-10-13","7.8",,"6.0"
"PLM00012375","52.166","20.967","110.3","2020-10-14","8.2","11.0",
"PLM00012375","52.166","20.967","110.3","2020-10-15","7.4",,
"PLM00012375","52.166","20.967","110.3","2020-10-16","7.1",,
"PLM00012375","52.166","20.967","110.3","2020-10-17","6.8","8.2",
"PLM00012375","52.166","20.967","110.3","2020-10-18","7.2","9.1",
"PLM00012375","52.166","20.967","110.3","2020-10-19","6.5",,
"PLM00012375","52.166","20.967","110.3","2020-10-20","7.0",,"0.6"
"PLM00012375","52.166","20.967","110.3","2020-10-21","10.2",,
"PLM00012375","52.166","20.967","110.3","2020-10-22","13.7","19.1",
"PLM00012375","52.166","20.967","110.3","2020-10-23","12.3","15.0",
"PLM00012375","52.166","20.967","110.3","2020-10-24","12.3",,
"PLM00012375","52.166","20.967","110.3","2020-10-25","9.2",,"4.2"
"PLM00012375","52.166","20.967","110.3","2020-10-26","12.8","15.2","9.8"
"PLM00012375","52.166","20.967","110.3","2020-10-27","13.1","16.2",
"PLM00012375","52.166","20.967","110.3","2020-10-28","11.0",,"7.9"
"PLM00012375","52.166","20.967","110.3","2020-10-29","10.8",,
"PLM00012375","52.166","20.967","110.3","2020-10-30","8.6",,
"PLM00012375","52.166","20.967","110.3","2020-10-31","5.9","8.9",
"PLM00012375","52.166","20.967","110.3","2020-11-01","5.3",,
"PLM00012375","52.166","20.967","110.3","2020-11-02","9.4",,
"PLM00012375","52.166","20.967","110.3","2020-11-03","12.3","16.0",
"PLM00012375","52.166","20.967","110.3","2020-11-04","7.9","11.5",
"PLM00012375","52.166","20.967","110.3","2020-11-05","6.7",,
"PLM00012375","52.166","20.967","110.3","2020-11-06","8.3",,"6.6"
"PLM00012375","52.166","20.967","110.3","2020-11-07","8.4","9.4",
"PLM00012375","52.166","20.967","110.3","2020-11-08","7.1",,"5.6"
"PLM00012375","52.166","20.967","110.3","2020-11-09","7.7",,"5.5"
"PLM00012375","52.166","20.967","110.3","2020-11-10","7.2","8.0","6.3"
"PLM00012375","52.166","20.967","110.3","2020-11-11","6.3","7.2",
"PLM00012375","52.166","20.967","110.3","2020-11-12","5.4",,
"PLM00012375","52.166","20.967","110.3","2020-11-13","5.9","7.1",
"PLM00012375","52.166","20.967","110.3","2020-11-14","6.4",,"-0.1"
"PLM00012375","52.166","20.967","110.3","2020-11-15","8.3","11.2",
"PLM00012375","52.166","20.967","110.3","2020-11-16","6.6",,"3.8"
"PLM00012375","52.166","20.967","110.3","2020-11-17","7.7",,"3.9"
"PLM00012375","52.166","20.967","110.3","2020-11-18","9.2",,"6.0"
"PLM00012375","52.166","20.967","110.3","2020-11-19","8.7","12.0","5.6"
"PLM00012375","52.166","20.967","110.3","2020-11-20","3.1","9.2",
"PLM00012375","52.166","20.967","110.3","2020-11-21","0.7","2.2","-0.3"
"PLM00012375","52.166","20.967","110.3","2020-11-22","4.9",,"0.0"
"PLM00012375","52.166","20.967","110.3","2020-11-23","6.4",,"5.7"
"PLM00012375","52.166","20.967","110.3","2020-11-24","5.7","8.0",
"PLM00012375","52.166","20.967","110.3","2020-11-25","1.4","7.0",
"PLM00012375","52.166","20.967","110.3","2020-11-26","1.0",,
"PLM00012375","52.166","20.967","110.3","2020-11-27","4.8","6.0",
"PLM00012375","52.166","20.967","110.3","2020-11-28","1.9","4.4",
"PLM00012375","52.166","20.967","110.3","2020-11-29","0.4",,
"PLM00012375","52.166","20.967","110.3","2020-11-30","0.1","3.0",
"PLM00012375","52.166","20.967","110.3","2020-12-01","-0.9","2.0",
"PLM00012375","52.166","20.967","110.3","2020-12-02","-2.4","-0.3","-4.8"
"PLM00012375","52.166","20.967","110.3","2020-12-03","-0.2",,"-3.0"
"PLM00012375","52.166","20.967","110.3","2020-12-04","2.8",,"0.0"
"PLM00012375","52.166","20.967","110.3","2020-12-05","7.2","11.1","3.3"
"PLM00012375","52.166","20.967","110.3","2020-12-06","4.8","8.0",
"PLM00012375","52.166","20.967","110.3","2020-12-07","0.9","3.9",
"PLM00012375","52.166","20.967","110.3","2020-12-08","-1.0",,
"PLM00012375","52.166","20.967","110.3","2020-12-09","-1.4","-0.8","-2.6"
"PLM00012375","52.166","20.967","110.3","2020-12-10","-0.7",,"-1.7"
"PLM00012375","52.166","20.967","110.3","2020-12-11","1.6",,"-0.7"
"PLM00012375","52.166","20.967","110.3","2020-12-12","2.4",,
"PLM00012375","52.166","20.967","110.3","2020-12-13","1.1",,
"PLM00012375","52.166","20.967","110.3","2020-12-14","0.9",,
"PLM00012375","52.166","20.967","110.3","2020-12-15","1.1","2.0",
"PLM00012375","52.166","20.967","110.3","2020-12-16","3.3",,"1.0"
"PLM00012375","52.166","20.967","110.3","2020-12-17","4.4",,
"PLM00012375","52.166","20.967","110.3","2020-12-18","4.3","6.4",
"PLM00012375","52.166","20.967","110.3","2020-12-19","0.6","5.1","-2.1"
"PLM00012375","52.166","20.967","110.3","2020-12-20","1.6",,
"PLM00012375","52.166","20.967","110.3","2020-12-21","2.1","3.4","-0.1"
"PLM00012375","52.166","20.967","110.3","2020-12-22","3.8",,"1.7"
"PLM00012375","52.166","20.967","110.3","2020-12-23","4.1","9.7","-1.3"
"PLM00012375","52.166","20.967","110.3","2020-12-24","6.9","10.3","-1.9"
"PLM00012375","52.166","20.967","110.3","2020-12-25","2.8","6.8",
"PLM00012375","52.166","20.967","110.3","2020-12-26","0.8","2.1",
"PLM00012375","52.166","20.967","110.3","2020-12-27","-1.2","1.2",
